"element"	"cell"
"530"	"chr17,37169564,Olfr753-ps1,1"	"4"
"531"	"chr17,37197360,Olfr94,1"	"4"
"532"	"chr17,37210518,Olfr95,1"	"4"
"533"	"chr17,37223386,Olfr96,1"	"4"
"534"	"chr17,37234146,Olfr97,1"	"4"
"535"	"chr17,37250171,Olfr754-ps1,1"	"4"
"536"	"chr17,37263230,Olfr98,1"	"4"
"537"	"chr17,37277376,Olfr755-ps1,1"	"4"
"538"	"chr17,37281222,Olfr99,1"	"4"
"539"	"chr17,37285606,Olfr756-ps1,1"	"4"
"540"	"chr17,37300934,Olfr101,1"	"4"
"541"	"chr17,37313924,Olfr102,1"	"4"
"542"	"chr17,37408121,Olfr759-ps1,1"	"4"
"543"	"chr17,37465282,Olfr109,1"	"4"
"544"	"chr17,37610273,Olfr115,1"	"4"
"545"	"chr17,37623843,Olfr116,1"	"4"
"546"	"chr17,37660691,Olfr117,1"	"4"
"547"	"chr17,37670182,Olfr118,1"	"4"
"548"	"chr17,37699656,Olfr119,1"	"4"
"549"	"chr17,37724584,Olfr120,1"	"4"
"550"	"chr17,37750938,Olfr121,1"	"4"
"551"	"chr17,37771064,Olfr122,1"	"4"
"552"	"chr17,37795951,Olfr123,1"	"4"
"553"	"chr17,37804252,Olfr124,1"	"4"
"554"	"chr17,37835720,Olfr125,1"	"4"
"555"	"chr17,37849732,Olfr126,1"	"4"
"556"	"chr2,85335025,Olfr987,1"	"4"
"557"	"chr2,85358000,Olfr988,1"	"4"
"558"	"chr2,85388588,Olfr990-ps1,1"	"4"
"559"	"chr2,85404146,Olfr992,1"	"4"
"560"	"chr2,85414405,Olfr993,1"	"4"
"561"	"chr2,85432916,Olfr994,1"	"4"
"562"	"chr2,85440706,Olfr995,1"	"4"
"563"	"chr2,85579748,Olfr996,1"	"4"
"564"	"chr2,85585564,Olfr997-ps1,1"	"4"
"565"	"chr2,85590500,Olfr998,1"	"4"
"566"	"chr2,85602253,Olfr999-ps1,1"	"4"
"567"	"chr2,85609516,Olfr1000,1"	"4"
"568"	"chr2,85633903,Olfr1001-ps1,1"	"4"
"569"	"chr2,85647412,Olfr1002,1"	"4"
"570"	"chr2,85653691,Olfr1003-ps1,1"	"4"
"571"	"chr2,85656490,Olfr1004-ps1,1"	"4"
"572"	"chr2,85663916,Olfr154,1"	"4"
"573"	"chr2,85676226,Olfr1006,1"	"4"
"574"	"chr2,85689902,Olfr1008,1"	"4"
"575"	"chr2,85722334,Olfr1009,1"	"4"
"576"	"chr2,85753834,Olfr1010,1"	"4"
"577"	"chr2,85760050,Olfr1012,1"	"4"
"578"	"chr2,85770807,Olfr1013,1"	"4"
"579"	"chr2,85777044,Olfr1014,1"	"4"
"580"	"chr2,85784910,Olfr1015,1"	"4"
"581"	"chr2,85800076,Olfr1016,1"	"4"
"582"	"chr2,85808641,Olfr1017-ps1,1"	"4"
"583"	"chr2,85821354,Olfr1018,1"	"4"
"584"	"chr2,85842538,Olfr1019,1"	"4"
"585"	"chr2,85849412,Olfr1020,1"	"4"
"586"	"chr2,85863887,Olfr1021-ps1,1"	"4"
"587"	"chr2,85869068,Olfr1022,1"	"4"
"588"	"chr2,85888218,Olfr1023,1"	"4"
"589"	"chr2,85904560,Olfr1024,1"	"4"
"590"	"chr2,85919218,Olfr1025-ps1,1"	"4"
"591"	"chr2,85923732,Olfr1026,1"	"4"
"592"	"chr2,85932816,Olfr1027-ps1,1"	"4"
"593"	"chr2,85952264,Olfr1028,1"	"4"
"594"	"chr2,85981169,Olfr1029,1"	"4"
"595"	"chr2,85992032,Olfr1031,1"	"4"
"596"	"chr2,86007332,Olfr1032,1"	"4"
"597"	"chr2,86033354,Olfr1033,1"	"4"
"598"	"chr2,86047886,Olfr1034,1"	"4"
"599"	"chr2,86056502,Olfr1035-ps1,1"	"4"
"600"	"chr2,86075593,Olfr1036,1"	"4"
"601"	"chr2,86086028,Olfr1037,1"	"4"
"602"	"chr2,86122143,Olfr1038-ps,1"	"4"
"603"	"chr2,86132943,Olfr1039,1"	"4"
"604"	"chr2,86146262,Olfr1040,1"	"4"
"605"	"chr2,86159290,Olfr1042,1"	"4"
"606"	"chr2,86164706,Olfr1043,1"	"4"
"607"	"chr2,86173210,Olfr1044,1"	"4"
"608"	"chr2,86181630,Olfr52,1"	"4"
"609"	"chr2,86199409,Olfr1045,1"	"4"
"610"	"chr2,86217250,Olfr1046,1"	"4"
"611"	"chr2,86229460,Olfr1047,1"	"4"
"612"	"chr2,86237120,Olfr1048,1"	"4"
"613"	"chr2,86255840,Olfr1049,1"	"4"
"614"	"chr2,86268352,Olfr1050-ps1,1"	"4"
"615"	"chr2,86276448,Olfr1051,1"	"4"
"616"	"chr2,86295854,Olfr1052,1"	"4"
"617"	"chr2,86314814,Olfr1053,1"	"4"
"618"	"chr2,86333766,Olfr1054,1"	"4"
"619"	"chr2,86347244,Olfr1055,1"	"4"
"620"	"chr2,86358419,Olfr1056,1"	"4"
"621"	"chr2,86375648,Olfr1057,1"	"4"
"622"	"chr2,86385941,Olfr1058,1"	"4"
"623"	"chr2,86413580,Olfr1061,1"	"4"
"624"	"chr2,86423972,Olfr1062,1"	"4"
"625"	"chr2,86434782,Olfr1063-ps1,1"	"4"
"626"	"chr2,86447300,Olfr1065,1"	"4"
"627"	"chr2,86455798,Olfr1066,1"	"4"
"628"	"chr2,86464436,Olfr1069-ps1,1"	"4"
"629"	"chr2,86484635,Olfr228,1"	"4"
"630"	"chr2,86488362,Olfr1073-ps1,1"	"4"
"631"	"chr2,86508932,Olfr1076,1"	"4"
"632"	"chr2,86525704,Olfr1077-ps1,1"	"4"
"633"	"chr2,86529659,Olfr1078-ps1,1"	"4"
"634"	"chr2,86539720,Olfr1079,1"	"4"
"635"	"chr2,86555660,Olfr1080,1"	"4"
"636"	"chr2,86567592,Olfr1081-ps1,1"	"4"
"637"	"chr2,86596347,Olfr1082,1"	"4"
"638"	"chr2,86607098,Olfr1083-ps,1"	"4"
"639"	"chr2,86639242,Olfr1084,1"	"4"
"640"	"chr2,86659349,Olfr1085,1"	"4"
"641"	"chr2,86678242,Olfr1086,1"	"4"
"642"	"chr2,86692810,Olfr1087,1"	"4"
"643"	"chr2,86785062,Olfr1093,1"	"4"
"644"	"chr2,86805584,Olfr141,1"	"4"
"645"	"chr2,86827302,Olfr1094,1"	"4"
"646"	"chr2,86851233,Olfr1095,1"	"4"
"647"	"chr2,86871772,Olfr1096-ps1,1"	"4"
"648"	"chr2,86889494,Olfr1097,1"	"4"
"649"	"chr2,86922709,Olfr1098,1"	"4"
"650"	"chr2,86957930,Olfr1099,1"	"4"
"651"	"chr2,86977981,Olfr1100,1"	"4"
"652"	"chr2,86988756,Olfr1101,1"	"4"
"653"	"chr7,105275974,Olfr687,1"	"4"
"654"	"chr7,105288578,Olfr688,1"	"4"
"655"	"chr7,105315351,Olfr689,1"	"4"
"656"	"chr7,105331568,Olfr690,1"	"4"
"657"	"chr7,105339007,Olfr691,1"	"4"
"658"	"chr7,105368841,Olfr692,1"	"4"
"659"	"chr7,106677794,Olfr693,1"	"4"
"660"	"chr7,106688980,Olfr694,1"	"4"
"661"	"chr7,106741433,Olfr697,1"	"4"
"662"	"chr7,106752643,Olfr698,1"	"4"
"663"	"chr7,106805985,Olfr700,1"	"4"
"664"	"chr7,106818802,Olfr701,1"	"4"
"665"	"chr7,106825116,Olfr702,1"	"4"
"666"	"chr7,106844784,Olfr703,1"	"4"
"667"	"chr7,106867012,Olfr704,1"	"4"
"668"	"chr7,106874565,Olfr705,1"	"4"
"669"	"chr7,106885376,Olfr706,1"	"4"
"670"	"chr7,106895858,Olfr707,1"	"4"
"671"	"chr7,106911703,Olfr1532-ps1,1"	"4"
"672"	"chr7,106928068,Olfr709-ps1,1"	"4"
"673"	"chr7,106946190,Olfr710,1"	"4"
"674"	"chr7,106958599,Olfr6,1"	"4"
"675"	"chr7,106973066,Olfr711,1"	"4"
"676"	"chr7,107001030,Olfr2,1"	"4"
"677"	"chr7,107036086,Olfr713,1"	"4"
"678"	"chr7,107073976,Olfr714,1"	"4"
"679"	"chr7,107095985,Olfr17,1"	"4"
"680"	"chr7,107128816,Olfr715,1"	"4"
"681"	"chr7,107143918,Olfr716,1"	"4"
"682"	"chr7,107814270,Olfr467,1"	"4"
"683"	"chr7,107967072,Olfr476,1"	"4"
"684"	"chr7,107989671,Olfr477,1"	"4"
"685"	"chr7,108032006,Olfr478,1"	"4"
"686"	"chr7,108053646,Olfr479,1"	"4"
"687"	"chr7,108066282,Olfr480,1"	"4"
"688"	"chr7,108081068,Olfr481,1"	"4"
"689"	"chr7,108095388,Olfr482,1"	"4"
"690"	"chr7,108102935,Olfr483,1"	"4"
"691"	"chr7,108124128,Olfr484,1"	"4"
"692"	"chr7,108159390,Olfr485,1"	"4"
"693"	"chr7,108172270,Olfr486,1"	"4"
"694"	"chr7,108255190,Olfr488,1"	"4"
"695"	"chr7,108286652,Olfr490,1"	"4"
"696"	"chr7,108868648,Olfr517,1"	"4"
"697"	"chr7,108881104,Olfr518,1"	"4"
"698"	"chr7,108893940,Olfr519,1"	"4"
"699"	"active"	"4"
"700"	"chr11,73353370,Olfr20,0"	"40"
"701"	"chr11,73374541,Olfr376,0"	"40"
"702"	"chr11,73390148,Olfr377-ps1,0"	"40"
"703"	"chr11,73487938,Olfr381,0"	"40"
"704"	"chr11,73800452,Olfr391-ps,0"	"40"
"705"	"chr11,73814394,Olfr392,0"	"40"
"706"	"chr11,73847934,Olfr393,0"	"40"
"707"	"chr11,73887055,Olfr394,0"	"40"
"708"	"chr11,73907021,Olfr395,0"	"40"
"709"	"chr11,73928788,Olfr396-ps1,0"	"40"
"710"	"chr11,74192430,Olfr403,0"	"40"
"711"	"chr11,74208516,Olfr43,0"	"40"
"712"	"chr14,50087262,Olfr726,0"	"40"
"713"	"chr14,50127495,Olfr727,0"	"40"
"714"	"chr14,50138219,Olfr728,0"	"40"
"715"	"chr14,50148820,Olfr729,0"	"40"
"716"	"chr14,50451239,Olfr740,0"	"40"
"717"	"chr14,50480538,Olfr741,0"	"40"
"718"	"chr14,50510372,Olfr742,0"	"40"
"719"	"chr14,50528438,Olfr743,0"	"40"
"720"	"chr14,50617359,Olfr744,0"	"40"
"721"	"chr14,50641636,Olfr745,0"	"40"
"722"	"chr14,50653711,Olfr746,0"	"40"
"723"	"chr14,50686557,Olfr747,0"	"40"
"724"	"chr14,52375188,Olfr1512,0"	"40"
"725"	"chr14,52393586,Olfr1511,0"	"40"
"726"	"chr14,52411756,Olfr1510,0"	"40"
"727"	"chr14,52448161,Olfr1509,0"	"40"
"728"	"chr14,52461843,Olfr1508,0"	"40"
"729"	"chr2,85722334,Olfr1009,0"	"40"
"730"	"chr2,85753834,Olfr1010,0"	"40"
"731"	"chr2,85760050,Olfr1012,0"	"40"
"732"	"chr2,85770807,Olfr1013,0"	"40"
"733"	"chr2,85777044,Olfr1014,0"	"40"
"734"	"chr2,85784910,Olfr1015,0"	"40"
"735"	"chr2,85800076,Olfr1016,0"	"40"
"736"	"chr2,85808641,Olfr1017-ps1,0"	"40"
"737"	"chr2,88486664,Olfr1184,0"	"40"
"738"	"chr2,88678242,Olfr1193,1"	"40"
"739"	"chr2,88678242,Olfr1193,0"	"40"
"740"	"chr2,88685040,Olfr1195,1"	"40"
"741"	"chr2,88685040,Olfr1195,0"	"40"
"742"	"chr2,88700886,Olfr1196,1"	"40"
"743"	"chr2,88700886,Olfr1196,0"	"40"
"744"	"chr2,88729216,Olfr1197,0"	"40"
"745"	"chr2,88748302,Olfr1198,0"	"40"
"746"	"chr2,88757332,Olfr1199,0"	"40"
"747"	"chr2,88767058,Olfr1200,0"	"40"
"748"	"chr2,88817624,Olfr1202,0"	"40"
"749"	"chr2,88833420,Olfr1205,0"	"40"
"750"	"chr2,88853656,Olfr1204,0"	"40"
"751"	"chr2,88865492,Olfr1206,0"	"40"
"752"	"chr2,88898927,Olfr1208,0"	"40"
"753"	"chr2,88910050,Olfr1209,0"	"40"
"754"	"chr2,88932494,Olfr1211,0"	"40"
"755"	"chr2,88957602,Olfr1212,0"	"40"
"756"	"chr2,88976200,Olfr1213,0"	"40"
"757"	"chr2,90038796,Olfr1265,0"	"40"
"758"	"chr2,90056609,Olfr140,0"	"40"
"759"	"chr2,90085994,Olfr1267-ps1,0"	"40"
"760"	"chr2,90110930,Olfr1268-ps1,0"	"40"
"761"	"chr2,90119557,Olfr1269,0"	"40"
"762"	"chr2,90139183,Olfr32,0"	"40"
"763"	"chr2,90149166,Olfr1270,0"	"40"
"764"	"chr2,90223019,Olfr1506,0"	"40"
"765"	"chr2,90253849,Olfr142,0"	"40"
"766"	"chr2,90265789,Olfr1271,0"	"40"
"767"	"chr2,90282110,Olfr1272,0"	"40"
"768"	"chr2,90294762,Olfr1273-ps,0"	"40"
"769"	"chr2,111232837,Olfr1275,0"	"40"
"770"	"chr2,111527098,Olfr1293-ps,0"	"40"
"771"	"chr2,111536476,Olfr1294,0"	"40"
"772"	"chr2,111566722,Olfr1295,0"	"40"
"773"	"chr2,111593542,Olfr1296-ps1,0"	"40"
"774"	"chr2,111872612,Olfr1305,0"	"40"
"775"	"chr2,111913043,Olfr1306,0"	"40"
"776"	"chr2,112073966,Olfr1313,0"	"40"
"777"	"chr2,112092230,Olfr1314,0"	"40"
"778"	"chr9,19319000,Olfr844,1"	"40"
"779"	"chr9,19339104,Olfr845,1"	"40"
"780"	"chr9,19362013,Olfr846,1"	"40"
"781"	"chr9,19376162,Olfr847,1"	"40"
"782"	"chr9,19443594,Olfr849,1"	"40"
"783"	"chr9,19477774,Olfr850,1"	"40"
"784"	"chr9,19498702,Olfr851,1"	"40"
"785"	"chr9,19536820,Olfr853,1"	"40"
"786"	"chr9,19566908,Olfr854,1"	"40"
"787"	"chr9,19584324,Olfr855,1"	"40"
"788"	"chr9,37746865,Olfr874,1"	"40"
"789"	"chr9,37773158,Olfr875,1"	"40"
"790"	"chr9,37804642,Olfr876,1"	"40"
"791"	"chr9,37855757,Olfr877,1"	"40"
"792"	"chr9,37920198,Olfr878,1"	"40"
"793"	"chr9,37994054,Olfr881,1"	"40"
"794"	"chr9,38026272,Olfr883,1"	"40"
"795"	"chr9,38048368,Olfr884,1"	"40"
"796"	"chr9,38061786,Olfr885,1"	"40"
"797"	"chr9,38086090,Olfr887,1"	"40"
"798"	"chr9,38109160,Olfr888,1"	"40"
"799"	"chr9,38117576,Olfr889,1"	"40"
"800"	"chr9,38143609,Olfr890,1"	"40"
"801"	"chr9,38180346,Olfr891,1"	"40"
"802"	"chr9,38190190,Olfr892-ps1,1"	"40"
"803"	"chr9,38209992,Olfr893,1"	"40"
"804"	"chr9,38219342,Olfr894,1"	"40"
"805"	"chr9,38254662,Olfr143,1"	"40"
"806"	"chr9,38268844,Olfr895,1"	"40"
"807"	"chr9,38368885,Olfr250,1"	"40"
"808"	"chr9,38379309,Olfr251,1"	"40"
"809"	"chr9,38403346,Olfr147,1"	"40"
"810"	"chr9,38431082,Olfr901,1"	"40"
"811"	"chr9,38448982,Olfr902,1"	"40"
"812"	"chr9,38464298,Olfr904,1"	"40"
"813"	"chr9,38473213,Olfr905,1"	"40"
"814"	"chr9,38488114,Olfr906,1"	"40"
"815"	"chr9,38497932,Olfr907,1"	"40"
"816"	"chr9,38516500,Olfr908,1"	"40"
"817"	"chr9,38525428,Olfr911-ps1,1"	"40"
"818"	"chr9,38539328,Olfr910,1"	"40"
"819"	"active"	"40"
"820"	"chr10,78849394,Olfr1356,0"	"42"
"821"	"chr10,78877828,Olfr1355,0"	"42"
"822"	"chr10,78916852,Olfr1354,0"	"42"
"823"	"chr10,78954502,Olfr8,0"	"42"
"824"	"chr10,78967324,Olfr1353,0"	"42"
"825"	"chr10,78984476,Olfr1352,0"	"42"
"826"	"chr10,79015625,Olfr1351,0"	"42"
"827"	"chr10,79032508,Olfr57,0"	"42"
"828"	"chr7,6461424,Olfr1336,0"	"42"
"829"	"chr7,6472606,Olfr1346,0"	"42"
"830"	"chr7,6482958,Olfr5,0"	"42"
"831"	"chr10,78849394,Olfr1356,1"	"43"
"832"	"chr10,78877828,Olfr1355,1"	"43"
"833"	"chr10,129036296,Olfr764,1"	"43"
"834"	"chr10,129047408,Olfr765,1"	"43"
"835"	"chr10,129065415,Olfr766,1"	"43"
"836"	"chr10,129078868,Olfr767,1"	"43"
"837"	"chr10,129078868,Olfr767,0"	"43"
"838"	"chr10,129092097,Olfr768,1"	"43"
"839"	"chr10,129092097,Olfr768,0"	"43"
"840"	"chr10,129738940,Olfr806,1"	"43"
"841"	"chr14,52351169,Olfr1513,0"	"43"
"842"	"chr14,52375188,Olfr1512,0"	"43"
"843"	"chr6,116493616,Olfr211,0"	"43"
"844"	"chr6,116512242,Olfr212,0"	"43"
"845"	"chr11,49112428,Olfr1396,0"	"44"
"846"	"chr11,49132773,Olfr56,0"	"44"
"847"	"chr11,49146364,Olfr1395,0"	"44"
"848"	"chr11,49280552,Olfr1393,0"	"44"
"849"	"chr11,49290586,Olfr1392,0"	"44"
"850"	"chr11,49318018,Olfr10,0"	"44"
"851"	"chr11,49326276,Olfr1391,0"	"44"
"852"	"chr11,49340944,Olfr1390,0"	"44"
"853"	"chr11,49428018,Olfr1389,0"	"44"
"854"	"chr11,49444682,Olfr1388,0"	"44"
"855"	"chr11,49459672,Olfr1387,0"	"44"
"856"	"chr11,49468350,Olfr1386,0"	"44"
"857"	"chr11,58458188,Olfr30,0"	"44"
"858"	"chr11,58479004,Olfr333-ps1,0"	"44"
"859"	"chr11,58490293,Olfr332,0"	"44"
"860"	"chr11,58502085,Olfr331,0"	"44"
"861"	"chr14,50617359,Olfr744,0"	"44"
"862"	"chr14,50641636,Olfr745,0"	"44"
"863"	"chr14,50653711,Olfr746,0"	"44"
"864"	"chr14,50686557,Olfr747,0"	"44"
"865"	"chr14,52351169,Olfr1513,0"	"44"
"866"	"chr14,52375188,Olfr1512,0"	"44"
"867"	"chr14,52393586,Olfr1511,0"	"44"
"868"	"chr14,52411756,Olfr1510,0"	"44"
"869"	"chr14,52448161,Olfr1509,0"	"44"
"870"	"chr14,52461843,Olfr1508,0"	"44"
"871"	"active"	"44"
"872"	"chr14,50037344,Olfr725,0"	"45"
"873"	"chr14,50237606,Olfr731,0"	"45"
"874"	"chr14,50281208,Olfr732,0"	"45"
"875"	"chr14,50298517,Olfr733,0"	"45"
"876"	"chr14,50321728,Olfr734,0"	"45"
"877"	"chr14,50345616,Olfr735,0"	"45"
"878"	"chr14,50387678,Olfr736,0"	"45"
"879"	"chr14,50411503,Olfr738,0"	"45"
"880"	"chr14,50422866,Olfr739,0"	"45"
"881"	"chr14,50451239,Olfr740,0"	"45"
"882"	"chr14,50480538,Olfr741,0"	"45"
"883"	"chr14,50510372,Olfr742,0"	"45"
"884"	"chr14,50528438,Olfr743,0"	"45"
"885"	"chr14,50617359,Olfr744,0"	"45"
"886"	"chr14,50641636,Olfr745,0"	"45"
"887"	"chr14,50653711,Olfr746,0"	"45"
"888"	"chr14,50686557,Olfr747,0"	"45"
"889"	"chr14,52036997,Olfr221,0"	"45"
"890"	"chr14,52351169,Olfr1513,0"	"45"
"891"	"chr14,52375188,Olfr1512,0"	"45"
"892"	"chr14,52393586,Olfr1511,0"	"45"
"893"	"chr14,52411756,Olfr1510,0"	"45"
"894"	"chr14,52448161,Olfr1509,0"	"45"
"895"	"chr14,52461843,Olfr1508,0"	"45"
"896"	"chr6,42742994,Olfr453,0"	"45"
"897"	"chr6,42760134,Olfr38,0"	"45"
"898"	"chr6,42788356,Olfr452,0"	"45"
"899"	"chr6,42818220,Olfr450,0"	"45"
"900"	"chr6,42926259,Olfr446,0"	"45"
"901"	"chr6,42955984,Olfr444,0"	"45"
"902"	"chr6,43094892,Olfr443-ps1,0"	"45"
"903"	"chr6,43116210,Olfr441,0"	"45"
"904"	"chr6,43151880,Olfr237-ps1,0"	"45"
"905"	"chr6,43166562,Olfr437,0"	"45"
"906"	"chr6,43174800,Olfr13,0"	"45"
"907"	"chr6,43202456,Olfr435,0"	"45"
"908"	"chr6,43215528,Olfr434,0"	"45"
"909"	"chr6,43234244,Olfr47,0"	"45"
"910"	"chr6,116493616,Olfr211,1"	"45"
"911"	"chr6,116493616,Olfr211,0"	"45"
"912"	"chr6,116512242,Olfr212,1"	"45"
"913"	"chr6,116512242,Olfr212,0"	"45"
"914"	"chr6,116541368,Olfr213,1"	"45"
"915"	"chr6,116541368,Olfr213,0"	"45"
"916"	"chr6,116557423,Olfr214,1"	"45"
"917"	"chr6,116557423,Olfr214,0"	"45"
"918"	"active"	"45"
"919"	"chr14,49898042,Olfr722,0"	"47"
"920"	"chr14,49930076,Olfr723,0"	"47"
"921"	"chr14,49961602,Olfr724,0"	"47"
"922"	"chr14,50037344,Olfr725,0"	"47"
"923"	"chr14,50087262,Olfr726,0"	"47"
"924"	"chr14,50127495,Olfr727,0"	"47"
"925"	"chr14,50138219,Olfr728,0"	"47"
"926"	"chr14,50148820,Olfr729,0"	"47"
"927"	"chr14,50185747,Olfr730,0"	"47"
"928"	"chr14,50237606,Olfr731,0"	"47"
"929"	"chr14,50281208,Olfr732,0"	"47"
"930"	"chr14,50298517,Olfr733,0"	"47"
"931"	"chr14,50321728,Olfr734,0"	"47"
"932"	"chr14,50345616,Olfr735,0"	"47"
"933"	"chr14,50387678,Olfr736,0"	"47"
"934"	"chr14,50411503,Olfr738,0"	"47"
"935"	"chr14,50422866,Olfr739,0"	"47"
"936"	"chr14,50451239,Olfr740,0"	"47"
"937"	"chr14,50617359,Olfr744,0"	"47"
"938"	"chr14,50641636,Olfr745,0"	"47"
"939"	"chr14,50653711,Olfr746,0"	"47"
"940"	"chr14,50686557,Olfr747,0"	"47"
"941"	"chr14,51072448,Olfr750,0"	"47"
"942"	"chr14,52351169,Olfr1513,0"	"47"
"943"	"chr14,52375188,Olfr1512,0"	"47"
"944"	"chr14,52393586,Olfr1511,0"	"47"
"945"	"chr14,52411756,Olfr1510,0"	"47"
"946"	"chr14,52448161,Olfr1509,0"	"47"
"947"	"chr14,52461843,Olfr1508,0"	"47"
"948"	"active"	"47"
"949"	"chr14,50321728,Olfr734,0"	"50"
"950"	"chr14,50345616,Olfr735,0"	"50"
"951"	"chr14,50387678,Olfr736,0"	"50"
"952"	"chr14,50411503,Olfr738,0"	"50"
"953"	"chr14,50422866,Olfr739,0"	"50"
"954"	"chr14,50451239,Olfr740,0"	"50"
"955"	"chr14,50480538,Olfr741,0"	"50"
"956"	"chr14,50510372,Olfr742,0"	"50"
"957"	"chr14,50528438,Olfr743,0"	"50"
"958"	"chr14,50617359,Olfr744,0"	"50"
"959"	"chr14,50641636,Olfr745,0"	"50"
"960"	"chr14,50653711,Olfr746,0"	"50"
"961"	"chr14,50686557,Olfr747,0"	"50"
"962"	"chr14,52351169,Olfr1513,0"	"50"
"963"	"chr14,52375188,Olfr1512,0"	"50"
"964"	"chr14,52393586,Olfr1511,0"	"50"
"965"	"chr14,52411756,Olfr1510,0"	"50"
"966"	"chr14,52448161,Olfr1509,0"	"50"
"967"	"chr14,52461843,Olfr1508,0"	"50"
"968"	"active"	"50"
"969"	"chr11,58531010,Olfr330,0"	"51"
"970"	"chr11,58543121,Olfr329-ps,0"	"51"
"971"	"chr11,58553242,Olfr328,0"	"51"
"972"	"chr11,58567556,Olfr224,0"	"51"
"973"	"chr11,58580048,Olfr325,0"	"51"
"974"	"chr11,73724552,Olfr388-ps1,0"	"51"
"975"	"chr11,73777781,Olfr389,0"	"51"
"976"	"chr11,73786705,Olfr390,0"	"51"
"977"	"chr11,73800452,Olfr391-ps,0"	"51"
"978"	"chr11,73814394,Olfr392,0"	"51"
"979"	"chr11,73847934,Olfr393,0"	"51"
"980"	"chr11,73887055,Olfr394,0"	"51"
"981"	"chr11,73928788,Olfr396-ps1,0"	"51"
"982"	"chr11,73939668,Olfr23,0"	"51"
"983"	"chr11,73953886,Olfr22-ps1,0"	"51"
"984"	"chr11,73964314,Olfr397,0"	"51"
"985"	"chr11,74107824,Olfr400-ps1,0"	"51"
"986"	"chr11,74121764,Olfr401,0"	"51"
"987"	"chr11,74155104,Olfr402,0"	"51"
"988"	"chr14,50037344,Olfr725,0"	"51"
"989"	"chr14,50087262,Olfr726,0"	"51"
"990"	"chr14,50185747,Olfr730,0"	"51"
"991"	"chr14,50345616,Olfr735,0"	"51"
"992"	"chr14,50387678,Olfr736,1"	"51"
"993"	"chr14,50387678,Olfr736,0"	"51"
"994"	"chr14,50411503,Olfr738,1"	"51"
"995"	"chr14,50411503,Olfr738,0"	"51"
"996"	"chr14,50422866,Olfr739,1"	"51"
"997"	"chr14,50422866,Olfr739,0"	"51"
"998"	"chr14,50451239,Olfr740,1"	"51"
"999"	"chr14,50451239,Olfr740,0"	"51"
"1000"	"chr14,50480538,Olfr741,1"	"51"
"1001"	"chr14,50480538,Olfr741,0"	"51"
"1002"	"chr14,50510372,Olfr742,1"	"51"
"1003"	"chr14,50510372,Olfr742,0"	"51"
"1004"	"chr14,50528438,Olfr743,1"	"51"
"1005"	"chr14,50528438,Olfr743,0"	"51"
"1006"	"chr14,50617359,Olfr744,0"	"51"
"1007"	"chr14,50641636,Olfr745,0"	"51"
"1008"	"chr14,50653711,Olfr746,0"	"51"
"1009"	"chr14,50686557,Olfr747,1"	"51"
"1010"	"chr14,50686557,Olfr747,0"	"51"
"1011"	"chr14,51072448,Olfr750,0"	"51"
"1012"	"chr14,52351169,Olfr1513,0"	"51"
"1013"	"chr14,52375188,Olfr1512,0"	"51"
"1014"	"chr14,52393586,Olfr1511,0"	"51"
"1015"	"chr14,52411756,Olfr1510,0"	"51"
"1016"	"chr14,52448161,Olfr1509,0"	"51"
"1017"	"chr14,52461843,Olfr1508,0"	"51"
"1018"	"active"	"51"
"1019"	"chr14,50087262,Olfr726,0"	"53"
"1020"	"chr14,50345616,Olfr735,0"	"53"
"1021"	"chr14,50387678,Olfr736,0"	"53"
"1022"	"chr14,50411503,Olfr738,0"	"53"
"1023"	"chr14,50422866,Olfr739,0"	"53"
"1024"	"chr14,50451239,Olfr740,0"	"53"
"1025"	"chr14,50480538,Olfr741,0"	"53"
"1026"	"chr14,50510372,Olfr742,0"	"53"
"1027"	"chr14,50528438,Olfr743,0"	"53"
"1028"	"chr14,51072448,Olfr750,0"	"53"
"1029"	"chr14,52351169,Olfr1513,0"	"53"
"1030"	"chr14,52375188,Olfr1512,0"	"53"
"1031"	"chr14,52393586,Olfr1511,0"	"53"
"1032"	"chr7,6482958,Olfr5,1"	"53"
"1033"	"chr7,108368638,Olfr494,1"	"53"
"1034"	"chr7,108395253,Olfr495,1"	"53"
"1035"	"chr7,108422150,Olfr497,1"	"53"
"1036"	"chr7,108522977,Olfr502,1"	"53"
"1037"	"chr13,21072140,Olfr1370,0"	"54"
"1038"	"chr13,21115289,Olfr1369-ps1,0"	"54"
"1039"	"chr13,21132968,Olfr263,0"	"54"
"1040"	"chr13,21576786,Olfr1364,0"	"54"
"1041"	"chr14,50617359,Olfr744,0"	"54"
"1042"	"chr14,50641636,Olfr745,0"	"54"
"1043"	"chr14,50653711,Olfr746,0"	"54"
"1044"	"chr14,50686557,Olfr747,0"	"54"
"1045"	"chr14,52448161,Olfr1509,0"	"54"
"1046"	"chr14,52461843,Olfr1508,0"	"54"
"1047"	"chr4,118782110,Olfr1337,1"	"54"
"1048"	"chr7,140574621,Olfr538,1"	"54"
"1049"	"chr7,140607091,Olfr46,1"	"54"
"1050"	"active"	"54"
"1051"	"chr11,73662958,Olfr387-ps1,0"	"58"
"1052"	"chr11,73907021,Olfr395,0"	"58"
"1053"	"chr14,50037344,Olfr725,0"	"58"
"1054"	"chr14,50510372,Olfr742,0"	"58"
