"element"	"cell"
"532"	"chr9,39020718,Olfr146,1"	"32"
"533"	"chr9,39061924,Olfr937,1"	"32"
"534"	"chr9,39078257,Olfr938,1"	"32"
"535"	"chr9,39136620,Olfr27,1"	"32"
"536"	"chr9,39176525,Olfr943,1"	"32"
"537"	"chr9,39217826,Olfr944,1"	"32"
"538"	"chr9,39242203,Olfr144,1"	"32"
"539"	"chr9,39293702,Olfr947-ps1,1"	"32"
"540"	"chr9,39318354,Olfr948,1"	"32"
"541"	"chr9,39391544,Olfr951,1"	"32"
"542"	"chr9,39459854,Olfr954,1"	"32"
"543"	"chr9,39470252,Olfr955,1"	"32"
"544"	"chr9,39489006,Olfr44,1"	"32"
"545"	"chr9,39513022,Olfr957,1"	"32"
"546"	"chr9,39612804,Olfr148,1"	"32"
"547"	"chr9,39622789,Olfr960,1"	"32"
"548"	"chr9,39647184,Olfr961,1"	"32"
"549"	"chr9,39668946,Olfr963,1"	"32"
"550"	"chr9,39686493,Olfr964-ps1,1"	"32"
"551"	"chr9,39702308,Olfr149,1"	"32"
"552"	"chr9,39715974,Olfr965,1"	"32"
"553"	"chr9,39735446,Olfr150,1"	"32"
"554"	"active"	"32"
"555"	"chr19,11856826,Olfr1418,0"	"33"
"556"	"chr19,11871860,Olfr1419,0"	"33"
"557"	"chr19,11892319,Olfr1420,0"	"33"
"558"	"chr19,12036552,Olfr1423,0"	"33"
"559"	"chr19,12060646,Olfr1424,0"	"33"
"560"	"chr19,12075496,Olfr1425,0"	"33"
"561"	"chr19,12206080,Olfr1431,0"	"33"
"562"	"chr19,12230238,Olfr1432,0"	"33"
"563"	"chr19,12241190,Olfr262,0"	"33"
"564"	"chr19,12265710,Olfr235,0"	"33"
"565"	"chr19,12282740,Olfr1433,0"	"33"
"566"	"chr19,12298656,Olfr1436,0"	"33"
"567"	"chr19,12322154,Olfr1437,0"	"33"
"568"	"chr19,12394435,Olfr1440,0"	"33"
"569"	"chr19,12420394,Olfr1441,0"	"33"
"570"	"chr19,12884355,Olfr1445,0"	"33"
"571"	"chr19,12890887,Olfr1446,0"	"33"
"572"	"chr19,12901596,Olfr1447,0"	"33"
"573"	"chr19,12920608,Olfr1448,0"	"33"
"574"	"chr19,12933378,Olfr1449,0"	"33"
"575"	"chr19,12954080,Olfr1450,0"	"33"
"576"	"chr19,12997681,Olfr1451,0"	"33"
"577"	"chr19,13016687,Olfr1452-ps1,0"	"33"
"578"	"chr19,13027866,Olfr1453,0"	"33"
"579"	"chr19,13063818,Olfr1454,0"	"33"
"580"	"chr19,13079078,Olfr1456-ps1,0"	"33"
"581"	"chr19,13094765,Olfr1457,0"	"33"
"582"	"chr19,13104184,Olfr1458,0"	"33"
"583"	"chr19,13143785,Olfr1459,0"	"33"
"584"	"chr19,13586270,Olfr1484,0"	"33"
"585"	"chr7,6440282,Olfr1344,0"	"33"
"586"	"chr7,6461424,Olfr1336,0"	"33"
"587"	"chr7,6472606,Olfr1346,0"	"33"
"588"	"chr7,6482958,Olfr5,0"	"33"
"589"	"chr7,106946190,Olfr710,0"	"33"
"590"	"chr7,106958599,Olfr6,0"	"33"
"591"	"chr7,106973066,Olfr711,0"	"33"
"592"	"chr7,107001030,Olfr2,0"	"33"
"593"	"chr7,107036086,Olfr713,0"	"33"
"594"	"chr7,107073976,Olfr714,0"	"33"
"595"	"chr7,107128816,Olfr715,0"	"33"
"596"	"chr7,107143918,Olfr716,0"	"33"
"597"	"chr7,107814270,Olfr467,0"	"33"
"598"	"chr7,107823054,Olfr469,0"	"33"
"599"	"chr7,107845572,Olfr470,0"	"33"
"600"	"chr7,108648511,Olfr509,0"	"33"
"601"	"chr7,108667890,Olfr510,0"	"33"
"602"	"chr7,108713848,Olfr512,0"	"33"
"603"	"chr7,108868648,Olfr517,0"	"33"
"604"	"chr7,108881104,Olfr518,0"	"33"
"605"	"chr7,108893940,Olfr519,0"	"33"
"606"	"chr9,19137466,Olfr837,0"	"33"
"607"	"chr9,19247586,Olfr843,0"	"33"
"608"	"chr9,19319000,Olfr844,0"	"33"
"609"	"chr9,19339104,Olfr845,0"	"33"
"610"	"chr9,19362013,Olfr846,0"	"33"
"611"	"chr9,19376162,Olfr847,0"	"33"
"612"	"chr9,19443594,Olfr849,0"	"33"
"613"	"chr9,19477774,Olfr850,0"	"33"
"614"	"chr9,19498702,Olfr851,0"	"33"
"615"	"chr9,19536820,Olfr853,0"	"33"
"616"	"chr9,19566908,Olfr854,0"	"33"
"617"	"chr9,19584324,Olfr855,0"	"33"
"618"	"chr9,19712249,Olfr857,0"	"33"
"619"	"chr9,19782808,Olfr58,0"	"33"
"620"	"chr9,19809242,Olfr859,0"	"33"
"621"	"chr9,19847685,Olfr860,0"	"33"
"622"	"chr9,19883826,Olfr862,0"	"33"
"623"	"active"	"33"
"624"	"chr7,6461424,Olfr1336,0"	"35"
"625"	"chr7,6472606,Olfr1346,0"	"35"
"626"	"chr7,6482958,Olfr5,0"	"35"
"627"	"chr7,102577127,Olfr550,0"	"35"
"628"	"chr7,102589760,Olfr551,0"	"35"
"629"	"chr7,102602890,Olfr552,0"	"35"
"630"	"chr7,104552278,Olfr651,0"	"35"
"631"	"chr7,104564546,Olfr652,0"	"35"
"632"	"chr7,104580716,Olfr653,0"	"35"
"633"	"chr7,104588872,Olfr654,0"	"35"
"634"	"chr7,104598839,Olfr655,0"	"35"
"635"	"chr7,104617656,Olfr656,0"	"35"
"636"	"chr7,104631164,Olfr657,0"	"35"
"637"	"chr7,105204646,Olfr686,0"	"35"
"638"	"chr7,106885376,Olfr706,0"	"35"
"639"	"chr7,106895858,Olfr707,0"	"35"
"640"	"chr7,106911703,Olfr1532-ps1,0"	"35"
"641"	"chr7,106928068,Olfr709-ps1,0"	"35"
"642"	"chr7,106946190,Olfr710,0"	"35"
"643"	"chr7,106973066,Olfr711,0"	"35"
"644"	"chr7,107001030,Olfr2,0"	"35"
"645"	"chr7,107036086,Olfr713,0"	"35"
"646"	"chr7,107073976,Olfr714,0"	"35"
"647"	"chr7,107128816,Olfr715,0"	"35"
"648"	"chr7,107143918,Olfr716,0"	"35"
"649"	"chr7,107955109,Olfr474,0"	"35"
"650"	"chr7,107967072,Olfr476,0"	"35"
"651"	"chr7,107989671,Olfr477,0"	"35"
"652"	"chr7,108032006,Olfr478,0"	"35"
"653"	"chr7,108868648,Olfr517,0"	"35"
"654"	"chr7,108881104,Olfr518,0"	"35"
"655"	"chr7,108893940,Olfr519,0"	"35"
"656"	"active"	"35"
"657"	"chr10,78954502,Olfr8,0"	"38"
"658"	"chr10,78967324,Olfr1353,0"	"38"
"659"	"chr10,78984476,Olfr1352,0"	"38"
"660"	"chr10,79015625,Olfr1351,0"	"38"
"661"	"chr10,79032508,Olfr57,0"	"38"
"662"	"chr10,129036296,Olfr764,0"	"38"
"663"	"chr10,129047408,Olfr765,0"	"38"
"664"	"chr10,129065415,Olfr766,0"	"38"
"665"	"chr10,129078868,Olfr767,0"	"38"
"666"	"chr10,129092097,Olfr768,0"	"38"
"667"	"chr10,129113406,Olfr769,0"	"38"
"668"	"chr10,129350497,Olfr782,0"	"38"
"669"	"chr10,129387453,Olfr784,0"	"38"
"670"	"chr10,129409836,Olfr785,0"	"38"
"671"	"chr10,129433193,Olfr786,0"	"38"
"672"	"chr10,129524990,Olfr791,0"	"38"
"673"	"chr10,129540848,Olfr792,0"	"38"
"674"	"chr10,129670396,Olfr801,0"	"38"
"675"	"chr10,129682926,Olfr802,0"	"38"
"676"	"chr10,129692454,Olfr803,0"	"38"
"677"	"chr10,129706614,Olfr804,0"	"38"
"678"	"chr10,129791103,Olfr810,0"	"38"
"679"	"chr10,129802506,Olfr811,0"	"38"
"680"	"chr10,129857044,Olfr813,0"	"38"
"681"	"chr10,129875914,Olfr814,0"	"38"
"682"	"chr10,129903320,Olfr815,0"	"38"
"683"	"chr10,129912380,Olfr816,0"	"38"
"684"	"chr10,130163234,Olfr825,0"	"38"
"685"	"chr10,130181894,Olfr826,0"	"38"
"686"	"chr10,130208726,Olfr827,0"	"38"
"687"	"chr2,111848050,Olfr268-ps1,1"	"38"
"688"	"chr2,111872612,Olfr1305,1"	"38"
"689"	"chr2,112045272,Olfr1312,1"	"38"
"690"	"chr2,112112748,Olfr1315-ps1,1"	"38"
"691"	"chr2,112131312,Olfr1316,1"	"38"
"692"	"chr7,106688980,Olfr694,0"	"38"
"693"	"chr7,106714052,Olfr695,0"	"38"
"694"	"chr7,106741433,Olfr697,0"	"38"
"695"	"chr7,106752643,Olfr698,0"	"38"
"696"	"chr7,106790580,Olfr699,0"	"38"
"697"	"chr7,106946190,Olfr710,0"	"38"
"698"	"chr7,106958599,Olfr6,0"	"38"
"699"	"chr7,106973066,Olfr711,0"	"38"
"700"	"chr7,107001030,Olfr2,0"	"38"
"701"	"chr7,107036086,Olfr713,0"	"38"
"702"	"chr7,108032006,Olfr478,0"	"38"
"703"	"chr7,108053646,Olfr479,0"	"38"
"704"	"chr7,108066282,Olfr480,0"	"38"
"705"	"chr7,108081068,Olfr481,0"	"38"
"706"	"chr7,108095388,Olfr482,0"	"38"
"707"	"chr7,108102935,Olfr483,0"	"38"
"708"	"chr7,108522977,Olfr502,0"	"38"
"709"	"chr7,108868648,Olfr517,0"	"38"
"710"	"chr7,108881104,Olfr518,0"	"38"
"711"	"chr7,108893940,Olfr519,0"	"38"
"712"	"chr16,19299048,Olfr164,0"	"4"
"713"	"chr16,19414688,Olfr165,0"	"4"
"714"	"chr16,19486998,Olfr166,0"	"4"
"715"	"chr16,19515912,Olfr167,0"	"4"
"716"	"chr16,19532417,Olfr168,0"	"4"
"717"	"chr16,19568349,Olfr169,0"	"4"
"718"	"chr16,19608789,Olfr170,0"	"4"
"719"	"chr16,19627046,Olfr171,0"	"4"
"720"	"chr2,36285480,Olfr334-ps1,0"	"4"
"721"	"chr2,36302010,Olfr335-ps,0"	"4"
"722"	"chr2,85579748,Olfr996,0"	"4"
"723"	"chr2,85585564,Olfr997-ps1,0"	"4"
"724"	"chr2,85590500,Olfr998,0"	"4"
"725"	"chr2,85602253,Olfr999-ps1,0"	"4"
"726"	"chr2,85609516,Olfr1000,0"	"4"
"727"	"chr2,85633903,Olfr1001-ps1,0"	"4"
"728"	"chr2,85647412,Olfr1002,0"	"4"
"729"	"chr2,85653691,Olfr1003-ps1,0"	"4"
"730"	"chr2,85656490,Olfr1004-ps1,0"	"4"
"731"	"chr2,85663916,Olfr154,0"	"4"
"732"	"chr2,85676226,Olfr1006,0"	"4"
"733"	"chr2,85689902,Olfr1008,0"	"4"
"734"	"chr2,85722334,Olfr1009,0"	"4"
"735"	"chr2,85753834,Olfr1010,0"	"4"
"736"	"chr2,85760050,Olfr1012,0"	"4"
"737"	"chr2,85770807,Olfr1013,0"	"4"
"738"	"chr2,85777044,Olfr1014,0"	"4"
"739"	"chr2,85784910,Olfr1015,0"	"4"
"740"	"chr2,85800076,Olfr1016,0"	"4"
"741"	"chr2,85808641,Olfr1017-ps1,0"	"4"
"742"	"chr2,85821354,Olfr1018,0"	"4"
"743"	"chr2,85842538,Olfr1019,0"	"4"
"744"	"chr2,85849412,Olfr1020,0"	"4"
"745"	"chr2,85863887,Olfr1021-ps1,0"	"4"
"746"	"chr2,85869068,Olfr1022,0"	"4"
"747"	"chr2,85888218,Olfr1023,0"	"4"
"748"	"chr2,85904560,Olfr1024,0"	"4"
"749"	"chr7,105024902,Olfr675,0"	"4"
"750"	"chr7,105035224,Olfr676,0"	"4"
"751"	"chr7,105055122,Olfr677,0"	"4"
"752"	"chr7,105068066,Olfr678,0"	"4"
"753"	"chr7,105084787,Olfr679,0"	"4"
"754"	"chr7,105091748,Olfr680-ps1,0"	"4"
"755"	"chr7,105121180,Olfr681,0"	"4"
"756"	"chr7,105127388,Olfr682-ps1,0"	"4"
"757"	"chr7,105144649,Olfr683,0"	"4"
"758"	"chr7,105159180,Olfr684,0"	"4"
"759"	"chr7,105182246,Olfr685,0"	"4"
"760"	"chr7,105204646,Olfr686,0"	"4"
"761"	"chr7,105275974,Olfr687,0"	"4"
"762"	"chr7,105288578,Olfr688,0"	"4"
"763"	"chr7,105339007,Olfr691,0"	"4"
"764"	"chr7,105368841,Olfr692,0"	"4"
"765"	"chr7,106677794,Olfr693,0"	"4"
"766"	"chr7,106844784,Olfr703,0"	"4"
"767"	"chr7,106867012,Olfr704,0"	"4"
"768"	"chr7,106874565,Olfr705,0"	"4"
"769"	"chr7,106885376,Olfr706,0"	"4"
"770"	"chr7,106895858,Olfr707,0"	"4"
"771"	"chr7,106911703,Olfr1532-ps1,0"	"4"
"772"	"chr7,106928068,Olfr709-ps1,0"	"4"
"773"	"chr7,106946190,Olfr710,0"	"4"
"774"	"chr7,106958599,Olfr6,0"	"4"
"775"	"chr7,106973066,Olfr711,0"	"4"
"776"	"chr7,107001030,Olfr2,0"	"4"
"777"	"chr7,107036086,Olfr713,0"	"4"
"778"	"chr7,107073976,Olfr714,0"	"4"
"779"	"chr7,107128816,Olfr715,0"	"4"
"780"	"chr7,107143918,Olfr716,0"	"4"
"781"	"chr7,107814270,Olfr467,0"	"4"
"782"	"chr7,107823054,Olfr469,0"	"4"
"783"	"chr7,107845572,Olfr470,0"	"4"
"784"	"chr7,108066282,Olfr480,0"	"4"
"785"	"chr7,108081068,Olfr481,0"	"4"
"786"	"chr7,108095388,Olfr482,0"	"4"
"787"	"chr7,108102935,Olfr483,0"	"4"
"788"	"chr7,108124128,Olfr484,0"	"4"
"789"	"chr7,108159390,Olfr485,0"	"4"
"790"	"chr7,108172270,Olfr486,0"	"4"
"791"	"chr7,108395253,Olfr495,0"	"4"
"792"	"chr7,108422150,Olfr497,0"	"4"
"793"	"chr7,108465822,Olfr498,0"	"4"
"794"	"chr7,108565315,Olfr504,0"	"4"
"795"	"chr7,108613124,Olfr506,0"	"4"
"796"	"chr7,108713848,Olfr512,0"	"4"
"797"	"chr7,108868648,Olfr517,0"	"4"
"798"	"chr7,108881104,Olfr518,0"	"4"
"799"	"chr7,108893940,Olfr519,0"	"4"
"800"	"active"	"4"
"801"	"chr10,129311704,Olfr779,0"	"40"
"802"	"chr10,129320900,Olfr780,0"	"40"
"803"	"chr10,130016850,Olfr820,0"	"40"
"804"	"chr10,130032710,Olfr821,0"	"40"
"805"	"chr16,3592614,Olfr161,1"	"40"
"806"	"chr19,12920608,Olfr1448,1"	"40"
"807"	"chr19,12933378,Olfr1449,1"	"40"
"808"	"chr19,12954080,Olfr1450,1"	"40"
"809"	"chr7,106928068,Olfr709-ps1,0"	"40"
"810"	"chr7,106946190,Olfr710,0"	"40"
"811"	"chr7,106958599,Olfr6,0"	"40"
"812"	"chr7,106973066,Olfr711,0"	"40"
"813"	"chr7,107001030,Olfr2,0"	"40"
"814"	"chr7,107036086,Olfr713,0"	"40"
"815"	"chr7,107933074,Olfr473,0"	"40"
"816"	"chr7,107955109,Olfr474,0"	"40"
"817"	"chr7,84856592,Olfr291,0"	"41"
"818"	"chr7,84916213,Olfr290,0"	"41"
"819"	"chr7,86353406,Olfr306-ps1,0"	"41"
"820"	"chr7,86363869,Olfr305,0"	"41"
"821"	"chr7,86386158,Olfr304,0"	"41"
"822"	"chr7,86394800,Olfr303,0"	"41"
"823"	"chr7,86408935,Olfr301,0"	"41"
"824"	"chr7,86443474,Olfr300-ps1,0"	"41"
"825"	"chr7,102577127,Olfr550,0"	"41"
"826"	"chr7,102589760,Olfr551,0"	"41"
"827"	"chr7,102602890,Olfr552,0"	"41"
"828"	"chr7,102970131,Olfr576,0"	"41"
"829"	"chr7,102972580,Olfr577,0"	"41"
"830"	"chr7,102985796,Olfr578,0"	"41"
"831"	"chr7,106790580,Olfr699,0"	"41"
"832"	"chr7,106805985,Olfr700,0"	"41"
"833"	"chr7,106818802,Olfr701,0"	"41"
"834"	"chr7,106825116,Olfr702,0"	"41"
"835"	"chr7,106844784,Olfr703,0"	"41"
"836"	"chr7,106867012,Olfr704,0"	"41"
"837"	"chr7,106874565,Olfr705,0"	"41"
"838"	"chr7,106885376,Olfr706,0"	"41"
"839"	"chr7,106895858,Olfr707,0"	"41"
"840"	"chr7,106911703,Olfr1532-ps1,0"	"41"
"841"	"chr7,106928068,Olfr709-ps1,0"	"41"
"842"	"chr7,106946190,Olfr710,0"	"41"
"843"	"chr7,106958599,Olfr6,0"	"41"
"844"	"chr7,106973066,Olfr711,0"	"41"
"845"	"chr7,107001030,Olfr2,0"	"41"
"846"	"chr7,107036086,Olfr713,0"	"41"
"847"	"chr7,107073976,Olfr714,0"	"41"
"848"	"chr7,107128816,Olfr715,0"	"41"
"849"	"chr7,107143918,Olfr716,0"	"41"
"850"	"chr7,107814270,Olfr467,0"	"41"
"851"	"chr7,107823054,Olfr469,0"	"41"
"852"	"chr7,107845572,Olfr470,0"	"41"
"853"	"chr7,107902832,Olfr472,0"	"41"
"854"	"chr7,107933074,Olfr473,0"	"41"
"855"	"chr7,107955109,Olfr474,0"	"41"
"856"	"chr7,107967072,Olfr476,0"	"41"
"857"	"chr7,107989671,Olfr477,0"	"41"
"858"	"chr7,108032006,Olfr478,0"	"41"
"859"	"chr7,108053646,Olfr479,0"	"41"
"860"	"chr7,108066282,Olfr480,0"	"41"
"861"	"chr7,108081068,Olfr481,0"	"41"
"862"	"chr7,108095388,Olfr482,0"	"41"
"863"	"chr7,108102935,Olfr483,0"	"41"
"864"	"chr7,108124128,Olfr484,0"	"41"
"865"	"chr7,108159390,Olfr485,0"	"41"
"866"	"chr7,108172270,Olfr486,0"	"41"
"867"	"chr7,108212392,Olfr487,0"	"41"
"868"	"chr7,108255190,Olfr488,0"	"41"
"869"	"chr7,108522977,Olfr502,0"	"41"
"870"	"chr7,108545012,Olfr503,0"	"41"
"871"	"chr7,108565315,Olfr504,0"	"41"
"872"	"chr7,108613124,Olfr506,0"	"41"
"873"	"chr7,108622289,Olfr507,0"	"41"
"874"	"chr7,108630823,Olfr508,0"	"41"
"875"	"chr7,108648511,Olfr509,0"	"41"
"876"	"chr7,108667890,Olfr510,0"	"41"
"877"	"chr7,108713848,Olfr512,0"	"41"
"878"	"chr7,108868648,Olfr517,0"	"41"
"879"	"chr7,108881104,Olfr518,0"	"41"
"880"	"chr7,108893940,Olfr519,0"	"41"
"881"	"active"	"41"
"882"	"chr11,58458188,Olfr30,0"	"43"
"883"	"chr11,58490293,Olfr332,0"	"43"
"884"	"chr11,58502085,Olfr331,0"	"43"
"885"	"chr3,97415688,Olfr1402,0"	"43"
"886"	"chr7,102577127,Olfr550,0"	"43"
"887"	"chr7,102589760,Olfr551,0"	"43"
"888"	"chr7,102602890,Olfr552,0"	"43"
"889"	"chr7,102614740,Olfr553,0"	"43"
"890"	"chr7,106958599,Olfr6,0"	"43"
"891"	"chr7,106973066,Olfr711,0"	"43"
"892"	"chr7,107001030,Olfr2,0"	"43"
"893"	"chr7,107036086,Olfr713,0"	"43"
"894"	"chr7,107073976,Olfr714,0"	"43"
"895"	"chr7,107814270,Olfr467,0"	"43"
"896"	"chr7,107823054,Olfr469,0"	"43"
"897"	"chr7,107845572,Olfr470,0"	"43"
"898"	"chr7,108565315,Olfr504,0"	"43"
"899"	"chr7,108613124,Olfr506,0"	"43"
"900"	"chr7,108622289,Olfr507,0"	"43"
"901"	"chr7,108630823,Olfr508,0"	"43"
"902"	"chr7,108648511,Olfr509,0"	"43"
"903"	"chr7,108667890,Olfr510,0"	"43"
"904"	"chr7,108713848,Olfr512,0"	"43"
"905"	"chr7,108868648,Olfr517,0"	"43"
"906"	"chr7,140324070,Olfr525,0"	"43"
"907"	"chr7,140336284,Olfr527,0"	"43"
"908"	"chr7,140353078,Olfr60,0"	"43"
"909"	"chr7,140374199,Olfr530,0"	"43"
"910"	"chr7,140400982,Olfr531,0"	"43"
"911"	"chr7,140418674,Olfr532,0"	"43"
"912"	"chr7,140465748,Olfr533,0"	"43"
"913"	"chr7,140490660,Olfr535,0"	"43"
"914"	"chr7,140504122,Olfr536,0"	"43"
"915"	"chr7,140574621,Olfr538,0"	"43"
"916"	"chr7,140607091,Olfr46,0"	"43"
"917"	"chr7,140633894,Olfr61,0"	"43"
"918"	"chr7,140649778,Olfr53,0"	"43"
"919"	"chr7,140667768,Olfr539,0"	"43"
"920"	"chr7,140687536,Olfr45,0"	"43"
"921"	"chr7,140701440,Olfr541,0"	"43"
"922"	"chr9,39513022,Olfr957,0"	"43"
"923"	"chr9,39550632,Olfr958,0"	"43"
"924"	"chr9,39572458,Olfr959,0"	"43"
"925"	"chr9,39870470,Olfr972,0"	"43"
"926"	"chr9,40025569,Olfr981,0"	"43"
"927"	"chr9,40076104,Olfr982,0"	"43"
"928"	"chr9,40092121,Olfr983,0"	"43"
"929"	"chr9,40105376,Olfr984,0"	"43"
"930"	"chr9,40128330,Olfr985,0"	"43"
"931"	"chr10,129036296,Olfr764,0"	"45"
"932"	"chr10,129047408,Olfr765,0"	"45"
"933"	"chr10,129065415,Olfr766,0"	"45"
"934"	"chr10,129078868,Olfr767,0"	"45"
"935"	"chr10,129092097,Olfr768,0"	"45"
"936"	"chr7,6482958,Olfr5,0"	"45"
"937"	"chr7,106911703,Olfr1532-ps1,0"	"45"
"938"	"chr7,106928068,Olfr709-ps1,0"	"45"
"939"	"chr7,106946190,Olfr710,0"	"45"
"940"	"chr7,106958599,Olfr6,0"	"45"
"941"	"chr7,108868648,Olfr517,0"	"45"
"942"	"chr7,108881104,Olfr518,0"	"45"
"943"	"chr7,108893940,Olfr519,0"	"45"
"944"	"chr1,92480550,Olfr1416,0"	"46"
"945"	"chr1,92609300,Olfr1410,0"	"46"
"946"	"chr1,92620610,Olfr12,0"	"46"
"947"	"chr14,52411756,Olfr1510,1"	"46"
"948"	"chr14,52448161,Olfr1509,1"	"46"
"949"	"chr14,52461843,Olfr1508,1"	"46"
"950"	"chr14,52491331,Olfr1507,1"	"46"
"951"	"chr15,98340480,Olfr284,0"	"46"
"952"	"chr17,33174600,Olfr55,1"	"46"
"953"	"chr17,33197656,Olfr239,1"	"46"
"954"	"chr17,33268871,Olfr63,1"	"46"
"955"	"chr7,107001030,Olfr2,0"	"46"
"956"	"chr7,107036086,Olfr713,0"	"46"
"957"	"chr7,107073976,Olfr714,0"	"46"
"958"	"chr7,107128816,Olfr715,0"	"46"
"959"	"chr7,107143918,Olfr716,0"	"46"
"960"	"chr7,108613124,Olfr506,0"	"46"
"961"	"chr7,108622289,Olfr507,0"	"46"
"962"	"chr7,108630823,Olfr508,0"	"46"
"963"	"chr7,108648511,Olfr509,0"	"46"
"964"	"chr7,108667890,Olfr510,0"	"46"
"965"	"chr7,108713848,Olfr512,0"	"46"
"966"	"chr7,108868648,Olfr517,0"	"46"
"967"	"chr7,108881104,Olfr518,0"	"46"
"968"	"chr7,108893940,Olfr519,0"	"46"
"969"	"active"	"46"
"970"	"chr2,88256204,Olfr1171-ps1,0"	"47"
"971"	"chr2,88264262,Olfr1172-ps1,0"	"47"
"972"	"chr2,88276458,Olfr1173,0"	"47"
"973"	"chr2,88312688,Olfr1174-ps,0"	"47"
"974"	"chr2,88322744,Olfr1175-ps,0"	"47"
"975"	"chr2,88339360,Olfr1176,0"	"47"
"976"	"chr2,88344312,Olfr1177-ps,0"	"47"
"977"	"chr2,88390536,Olfr1178,0"	"47"
"978"	"chr2,88404170,Olfr1179,0"	"47"
"979"	"chr2,88415148,Olfr1180,0"	"47"
"980"	"chr2,88423556,Olfr1181,0"	"47"
"981"	"chr2,88446030,Olfr1182,0"	"47"
"982"	"chr2,88459330,Olfr1183,0"	"47"
"983"	"chr2,88486664,Olfr1184,0"	"47"
"984"	"chr2,88496846,Olfr1185-ps1,0"	"47"
"985"	"chr2,88522570,Olfr1186,0"	"47"
"986"	"chr2,88540317,Olfr1187-ps1,0"	"47"
"987"	"chr2,88559934,Olfr1188,0"	"47"
"988"	"chr2,88589620,Olfr1189,0"	"47"
"989"	"chr2,88623770,Olfr475-ps1,0"	"47"
"990"	"chr2,88644490,Olfr1191-ps1,0"	"47"
"991"	"chr2,88654140,Olfr1192-ps1,0"	"47"
"992"	"chr2,88678242,Olfr1193,0"	"47"
"993"	"chr2,88685040,Olfr1195,0"	"47"
"994"	"chr2,88700886,Olfr1196,0"	"47"
"995"	"chr2,88729216,Olfr1197,0"	"47"
"996"	"chr2,88748302,Olfr1198,0"	"47"
"997"	"chr2,88757332,Olfr1199,0"	"47"
"998"	"chr2,88767058,Olfr1200,0"	"47"
"999"	"chr2,88794932,Olfr1201,0"	"47"
"1000"	"chr2,88817624,Olfr1202,0"	"47"
"1001"	"chr2,88833420,Olfr1205,0"	"47"
"1002"	"chr2,88853656,Olfr1204,0"	"47"
"1003"	"chr2,88865492,Olfr1206,0"	"47"
"1004"	"chr2,88898927,Olfr1208,0"	"47"
"1005"	"chr2,88910050,Olfr1209,0"	"47"
"1006"	"chr2,88932494,Olfr1211,0"	"47"
"1007"	"chr2,88957602,Olfr1212,0"	"47"
"1008"	"chr2,88976200,Olfr1213,0"	"47"
"1009"	"chr2,88989598,Olfr1214,0"	"47"
"1010"	"chr2,89003498,Olfr1215,0"	"47"
"1011"	"chr2,89014938,Olfr1216,0"	"47"
"1012"	"chr2,89026738,Olfr1217,0"	"47"
"1013"	"chr2,89056766,Olfr1218,0"	"47"
"1014"	"chr2,89077936,Olfr1219,0"	"47"
"1015"	"chr2,89101022,Olfr1220,0"	"47"
"1016"	"chr2,89113184,Olfr1221,0"	"47"
"1017"	"chr2,89127968,Olfr1222,0"	"47"
"1018"	"chr2,89147711,Olfr1223,0"	"47"
"1019"	"chr2,89157882,Olfr1224-ps1,0"	"47"
"1020"	"chr2,89171528,Olfr1225,0"	"47"
"1021"	"chr2,89194447,Olfr1226,0"	"47"
"1022"	"chr2,89251013,Olfr1228,0"	"47"
"1023"	"chr2,89284245,Olfr1229,0"	"47"
"1024"	"chr2,89296810,Olfr1230,0"	"47"
"1025"	"chr2,89303190,Olfr1231,0"	"47"
"1026"	"chr2,89327344,Olfr1232,0"	"47"
"1027"	"chr2,89339171,Olfr1233,0"	"47"
"1028"	"chr2,89362439,Olfr1234,0"	"47"
"1029"	"chr2,89387566,Olfr1235-ps1,0"	"47"
"1030"	"chr2,89405822,Olfr1238,0"	"47"
"1031"	"chr2,89418726,Olfr1239,0"	"47"
"1032"	"chr2,89439646,Olfr1240,0"	"47"
"1033"	"chr2,89484220,Olfr1241,0"	"47"
"1034"	"chr2,89495358,Olfr1242,0"	"47"
"1035"	"chr2,89528740,Olfr1243,0"	"47"
"1036"	"chr2,89575242,Olfr1245,0"	"47"
"1037"	"chr2,89589670,Olfr1246,0"	"47"
"1038"	"chr2,89609692,Olfr1247,0"	"47"
"1039"	"chr2,89617706,Olfr1248,0"	"47"
"1040"	"chr2,89630418,Olfr1249,0"	"47"
"1041"	"chr2,89659570,Olfr1250,0"	"47"
"1042"	"chr2,89668902,Olfr1251,0"	"47"
"1043"	"chr2,89722294,Olfr1252,0"	"47"
"1044"	"chr2,89753288,Olfr1253,0"	"47"
"1045"	"chr2,89790472,Olfr1254,0"	"47"
"1046"	"chr2,89815050,Olfr1255,0"	"47"
"1047"	"chr2,89833409,Olfr1256,0"	"47"
"1048"	"chr2,89845398,Olfr48,0"	"47"
"1049"	"chr2,89880732,Olfr1257,0"	"47"
"1050"	"chr2,89930476,Olfr1258,0"	"47"
"1051"	"chr2,89944598,Olfr1259,0"	"47"
"1052"	"chr2,89977196,Olfr1260,0"	"47"
"1053"	"chr2,89993714,Olfr1261,0"	"47"
"1054"	"chr2,90004306,Olfr1262,0"	"47"
"1055"	"chr2,90015222,Olfr1263,0"	"47"
"1056"	"chr7,107073976,Olfr714,0"	"47"
"1057"	"active"	"47"
"1058"	"chr1,172954369,Olfr16,1"	"48"
