"element"	"cell"
"522"	"chr2,86596347,Olfr1082,1"	"55"
"523"	"chr2,86607098,Olfr1083-ps,1"	"55"
"524"	"chr2,86639242,Olfr1084,1"	"55"
"525"	"chr2,86659349,Olfr1085,1"	"55"
"526"	"chr2,86678242,Olfr1086,1"	"55"
"527"	"chr2,86692810,Olfr1087,1"	"55"
"528"	"chr2,86733142,Olfr1089,1"	"55"
"529"	"chr2,86755854,Olfr1090,1"	"55"
"530"	"chr2,86785062,Olfr1093,1"	"55"
"531"	"chr2,86805584,Olfr141,1"	"55"
"532"	"chr2,86851233,Olfr1095,1"	"55"
"533"	"chr2,86871772,Olfr1096-ps1,1"	"55"
"534"	"chr2,86889494,Olfr1097,1"	"55"
"535"	"chr2,86922709,Olfr1098,1"	"55"
"536"	"chr2,87284812,Olfr1117-ps1,1"	"55"
"537"	"chr2,87420076,Olfr1123,1"	"55"
"538"	"chr2,87575577,Olfr1129,1"	"55"
"539"	"chr2,89815050,Olfr1255,1"	"55"
"540"	"chr2,89833409,Olfr1256,1"	"55"
"541"	"chr6,41771968,Olfr459,0"	"55"
"542"	"chr6,42460546,Olfr458,0"	"55"
"543"	"chr6,42742994,Olfr453,0"	"55"
"544"	"chr6,42760134,Olfr38,0"	"55"
"545"	"chr6,42788356,Olfr452,0"	"55"
"546"	"chr6,42818220,Olfr450,0"	"55"
"547"	"chr6,42926259,Olfr446,0"	"55"
"548"	"chr6,42955984,Olfr444,0"	"55"
"549"	"chr6,43094892,Olfr443-ps1,0"	"55"
"550"	"chr6,43116210,Olfr441,0"	"55"
"551"	"chr6,43151880,Olfr237-ps1,0"	"55"
"552"	"chr6,43166562,Olfr437,0"	"55"
"553"	"chr6,43174800,Olfr13,0"	"55"
"554"	"chr6,43202456,Olfr435,0"	"55"
"555"	"chr6,43215528,Olfr434,0"	"55"
"556"	"chr6,43234244,Olfr47,0"	"55"
"557"	"chr3,106823004,Olfr266,1"	"64"
"558"	"chr10,129036296,Olfr764,1"	"66"
"559"	"chr10,129047408,Olfr765,1"	"66"
"560"	"chr10,129065415,Olfr766,1"	"66"
"561"	"chr10,129078868,Olfr767,1"	"66"
"562"	"chr10,129092097,Olfr768,1"	"66"
"563"	"chr10,129113406,Olfr769,1"	"66"
"564"	"chr10,129135842,Olfr770,1"	"66"
"565"	"chr10,129162377,Olfr771,1"	"66"
"566"	"chr10,129175247,Olfr772,1"	"66"
"567"	"chr10,129186952,Olfr773,1"	"66"
"568"	"chr10,129237804,Olfr774,1"	"66"
"569"	"chr10,129251168,Olfr775,1"	"66"
"570"	"chr10,129263912,Olfr776,1"	"66"
"571"	"chr10,129266206,Olfr777,1"	"66"
"572"	"chr10,129311704,Olfr779,1"	"66"
"573"	"chr10,129320900,Olfr780,1"	"66"
"574"	"chr10,129524990,Olfr791,1"	"66"
"575"	"chr10,129540848,Olfr792,1"	"66"
"576"	"chr10,129570382,Olfr794,1"	"66"
"577"	"chr10,129608838,Olfr796,1"	"66"
"578"	"chr10,129625274,Olfr798,1"	"66"
"579"	"chr10,129642905,Olfr799,1"	"66"
"580"	"chr10,129659874,Olfr800,1"	"66"
"581"	"chr10,129670396,Olfr801,1"	"66"
"582"	"chr10,129682926,Olfr802,1"	"66"
"583"	"chr10,129692454,Olfr803,1"	"66"
"584"	"chr10,129706614,Olfr804,1"	"66"
"585"	"chr10,129725318,Olfr805,1"	"66"
"586"	"chr10,129738940,Olfr806,1"	"66"
"587"	"chr10,129755972,Olfr807,1"	"66"
"588"	"chr10,129768334,Olfr808,1"	"66"
"589"	"chr10,129776788,Olfr809,1"	"66"
"590"	"chr10,129791103,Olfr810,1"	"66"
"591"	"chr6,42742994,Olfr453,0"	"66"
"592"	"chr6,42760134,Olfr38,0"	"66"
"593"	"chr6,42818220,Olfr450,0"	"66"
"594"	"chr6,42926259,Olfr446,0"	"66"
"595"	"chr6,116493616,Olfr211,1"	"66"
"596"	"chr6,116512242,Olfr212,1"	"66"
"597"	"chr6,116541368,Olfr213,1"	"66"
"598"	"chr6,116557423,Olfr214,1"	"66"
"599"	"chr8,83539942,Olfr370,1"	"66"
"600"	"chr9,19883826,Olfr862,0"	"66"
"601"	"chr19,12206080,Olfr1431,0"	"7"
"602"	"chr19,12230238,Olfr1432,0"	"7"
"603"	"chr19,12241190,Olfr262,0"	"7"
"604"	"chr19,12265710,Olfr235,0"	"7"
"605"	"chr19,12282740,Olfr1433,0"	"7"
"606"	"chr19,12298656,Olfr1436,0"	"7"
"607"	"chr19,12322154,Olfr1437,0"	"7"
"608"	"chr19,12394435,Olfr1440,0"	"7"
"609"	"chr19,12673685,Olfr1442,0"	"7"
"610"	"chr19,12680978,Olfr1443,0"	"7"
"611"	"chr19,12884355,Olfr1445,0"	"7"
"612"	"chr19,12890887,Olfr1446,0"	"7"
"613"	"chr19,12901596,Olfr1447,0"	"7"
"614"	"chr19,12920608,Olfr1448,0"	"7"
"615"	"chr7,6440282,Olfr1344,1"	"7"
"616"	"chr7,6461424,Olfr1336,1"	"7"
"617"	"chr7,6472606,Olfr1346,1"	"7"
"618"	"chr7,6482958,Olfr5,1"	"7"
"619"	"chr7,102577127,Olfr550,1"	"7"
"620"	"chr7,102589760,Olfr551,1"	"7"
"621"	"chr7,102602890,Olfr552,1"	"7"
"622"	"chr7,102614740,Olfr553,1"	"7"
"623"	"chr7,102750036,Olfr78,1"	"7"
"624"	"chr7,102773847,Olfr561,1"	"7"
"625"	"chr7,102803955,Olfr564,1"	"7"
"626"	"chr7,102856993,Olfr566,1"	"7"
"627"	"chr7,102877592,Olfr568,1"	"7"
"628"	"chr7,102887290,Olfr569,1"	"7"
"629"	"chr7,102898144,Olfr570,1"	"7"
"630"	"chr7,102911370,Olfr571,1"	"7"
"631"	"chr7,102926508,Olfr572,1"	"7"
"632"	"chr7,102942132,Olfr573-ps1,1"	"7"
"633"	"chr7,102948987,Olfr574,1"	"7"
"634"	"chr7,102956350,Olfr575,1"	"7"
"635"	"chr7,102970131,Olfr576,1"	"7"
"636"	"chr7,102972580,Olfr577,1"	"7"
"637"	"chr7,105275974,Olfr687,1"	"7"
"638"	"chr7,105288578,Olfr688,1"	"7"
"639"	"chr7,105315351,Olfr689,1"	"7"
"640"	"chr7,105331568,Olfr690,1"	"7"
"641"	"chr7,105339007,Olfr691,1"	"7"
"642"	"chr7,105368841,Olfr692,1"	"7"
"643"	"chr7,107814270,Olfr467,1"	"7"
"644"	"chr7,107823054,Olfr469,1"	"7"
"645"	"chr7,108255190,Olfr488,1"	"7"
"646"	"chr7,108286652,Olfr490,1"	"7"
"647"	"chr7,108316139,Olfr491,1"	"7"
"648"	"chr7,108323192,Olfr492,1"	"7"
"649"	"chr7,108346507,Olfr493,1"	"7"
"650"	"chr7,108368638,Olfr494,1"	"7"
"651"	"chr7,108667890,Olfr510,1"	"7"
"652"	"chr7,108713848,Olfr512,1"	"7"
"653"	"chr7,108868648,Olfr517,1"	"7"
"654"	"chr7,108881104,Olfr518,1"	"7"
"655"	"chr7,108893940,Olfr519,1"	"7"
"656"	"chr17,37377040,Olfr757-ps1,1"	"76"
"657"	"chr17,37382620,Olfr105-ps,1"	"76"
"658"	"chr17,37387799,Olfr758-ps1,1"	"76"
"659"	"chr17,37393298,Olfr106-ps,1"	"76"
"660"	"chr17,37403442,Olfr107,1"	"76"
"661"	"chr17,37408121,Olfr759-ps1,1"	"76"
"662"	"chr17,37445998,Olfr108,1"	"76"
"663"	"chr17,37451719,Olfr760-ps1,1"	"76"
"664"	"chr17,37465282,Olfr109,1"	"76"
"665"	"chr4,118809370,Olfr1335,0"	"76"
"666"	"chr9,19566908,Olfr854,0"	"76"
"667"	"chr9,19584324,Olfr855,0"	"76"
"668"	"chr9,19712249,Olfr857,0"	"76"
"669"	"chr9,19782808,Olfr58,0"	"76"
"670"	"chr9,37746865,Olfr874,0"	"76"
"671"	"chr9,37773158,Olfr875,0"	"76"
"672"	"chr9,37804642,Olfr876,0"	"76"
"673"	"chr9,37855757,Olfr877,0"	"76"
"674"	"chr9,37900122,Olfr145,0"	"76"
"675"	"chr9,37920198,Olfr878,0"	"76"
"676"	"chr9,37994054,Olfr881,0"	"76"
"677"	"chr3,97415688,Olfr1402,1"	"80"
"678"	"chr3,97415688,Olfr1402,0"	"80"
"679"	"chr9,19477774,Olfr850,0"	"80"
"680"	"chr9,19498702,Olfr851,0"	"80"
"681"	"chr9,19536820,Olfr853,0"	"80"
"682"	"chr9,19566908,Olfr854,0"	"80"
"683"	"chr9,19584324,Olfr855,0"	"80"
"684"	"chr9,19712249,Olfr857,0"	"80"
"685"	"chr9,19782808,Olfr58,0"	"80"
"686"	"chr9,19847685,Olfr860,0"	"80"
"687"	"chr9,19883826,Olfr862,0"	"80"
"688"	"chr9,19919762,Olfr77,0"	"80"
"689"	"chr9,20027497,Olfr866,0"	"80"
"690"	"chr9,20054253,Olfr867,0"	"80"
"691"	"chr9,37746865,Olfr874,0"	"80"
"692"	"chr9,37773158,Olfr875,0"	"80"
"693"	"chr9,37804642,Olfr876,0"	"80"
"694"	"chr9,37855757,Olfr877,0"	"80"
"695"	"chr9,37900122,Olfr145,0"	"80"
"696"	"chr9,37920198,Olfr878,0"	"80"
"697"	"chr1,92480550,Olfr1416,0"	"85"
"698"	"chr1,92609300,Olfr1410,0"	"85"
"699"	"chr1,92620610,Olfr12,0"	"85"
"700"	"chr1,174099934,Olfr427,0"	"85"
"701"	"chr1,174117208,Olfr231,0"	"85"
"702"	"chr1,174134888,Olfr424,0"	"85"
"703"	"chr1,174152006,Olfr421-ps1,0"	"85"
"704"	"chr1,174158033,Olfr420,0"	"85"
"705"	"chr11,51143000,Olfr1374-ps1,0"	"85"
"706"	"chr11,73353370,Olfr20,0"	"85"
"707"	"chr11,73374541,Olfr376,0"	"85"
"708"	"chr11,73390148,Olfr377-ps1,0"	"85"
"709"	"chr11,73396494,Olfr1,0"	"85"
"710"	"chr11,73939668,Olfr23,0"	"85"
"711"	"chr11,73953886,Olfr22-ps1,0"	"85"
"712"	"chr11,73964314,Olfr397,0"	"85"
"713"	"chr11,74208516,Olfr43,0"	"85"
"714"	"chr11,74240036,Olfr404-ps1,0"	"85"
"715"	"chr11,74260728,Olfr405-ps1,0"	"85"
"716"	"chr11,74265744,Olfr406-ps,0"	"85"
"717"	"chr11,74281224,Olfr407-ps1,0"	"85"
"718"	"chr11,74287672,Olfr59,0"	"85"
"719"	"chr11,74298612,Olfr408-ps1,0"	"85"
"720"	"chr11,74317514,Olfr409-ps1,0"	"85"
"721"	"chr2,85579748,Olfr996,1"	"85"
"722"	"chr2,85585564,Olfr997-ps1,1"	"85"
"723"	"chr2,85590500,Olfr998,1"	"85"
"724"	"chr2,85602253,Olfr999-ps1,1"	"85"
"725"	"chr2,85609516,Olfr1000,1"	"85"
"726"	"chr2,85647412,Olfr1002,1"	"85"
"727"	"chr2,85653691,Olfr1003-ps1,1"	"85"
"728"	"chr2,85656490,Olfr1004-ps1,1"	"85"
"729"	"chr2,85663916,Olfr154,1"	"85"
"730"	"chr2,85676226,Olfr1006,1"	"85"
"731"	"chr2,85689902,Olfr1008,1"	"85"
"732"	"chr2,86075593,Olfr1036,1"	"85"
"733"	"chr2,86086028,Olfr1037,1"	"85"
"734"	"chr2,90223019,Olfr1506,1"	"85"
"735"	"chr2,90294762,Olfr1273-ps,1"	"85"
"736"	"chr17,37285606,Olfr756-ps1,0"	"9"
"737"	"chr17,37300934,Olfr101,0"	"9"
"738"	"chr17,37313924,Olfr102,0"	"9"
"739"	"chr17,37337394,Olfr103,0"	"9"
"740"	"chr17,37361762,Olfr104-ps,0"	"9"
"741"	"chr17,37377040,Olfr757-ps1,0"	"9"
"742"	"chr17,37382620,Olfr105-ps,0"	"9"
"743"	"chr17,37387799,Olfr758-ps1,0"	"9"
"744"	"chr17,37393298,Olfr106-ps,0"	"9"
"745"	"chr17,37403442,Olfr107,0"	"9"
"746"	"chr17,37408121,Olfr759-ps1,0"	"9"
"747"	"chr17,37445998,Olfr108,0"	"9"
"748"	"chr17,37451719,Olfr760-ps1,0"	"9"
"749"	"chr17,37465282,Olfr109,0"	"9"
"750"	"chr17,37610273,Olfr115,0"	"9"
"751"	"chr17,37623843,Olfr116,0"	"9"
"752"	"chr17,37660691,Olfr117,0"	"9"
"753"	"chr17,37670182,Olfr118,0"	"9"
"754"	"chr4,118782110,Olfr1337,1"	"9"
"755"	"chr4,118809370,Olfr1335,1"	"9"
"756"	"chr4,118832124,Olfr1333,1"	"9"
"757"	"chr4,118854568,Olfr1332-ps1,1"	"9"
"758"	"chr4,118868178,Olfr1331,1"	"9"
"759"	"chr4,118893356,Olfr1330,1"	"9"
"760"	"chr4,118916994,Olfr1329,1"	"9"
"761"	"chr4,118934799,Olfr1328,1"	"9"
"762"	"chr8,83539942,Olfr370,0"	"9"
"763"	"chr9,19477774,Olfr850,0"	"9"
"764"	"chr9,19498702,Olfr851,0"	"9"
"765"	"chr9,19536820,Olfr853,0"	"9"
"766"	"chr9,19566908,Olfr854,0"	"9"
"767"	"chr9,19584324,Olfr855,0"	"9"
"768"	"chr9,19712249,Olfr857,0"	"9"
"769"	"chr9,19782808,Olfr58,0"	"9"
"770"	"chr9,37855757,Olfr877,0"	"9"
"771"	"chr13,21072140,Olfr1370,1"	"90"
"772"	"chr13,21115289,Olfr1369-ps1,1"	"90"
"773"	"chr13,21132968,Olfr263,1"	"90"
"774"	"chr13,21143872,Olfr1368,1"	"90"
"775"	"chr13,21539166,Olfr1366,1"	"90"
"776"	"chr13,21556894,Olfr1535,1"	"90"
"777"	"chr13,21576786,Olfr1364,1"	"90"
"778"	"chr13,21612500,Olfr1362,1"	"90"
"779"	"chr13,21639602,Olfr11,1"	"90"
"780"	"chr13,21660133,Olfr1361,1"	"90"
"781"	"chr13,21674490,Olfr1360,1"	"90"
"782"	"chr13,21702472,Olfr1359,1"	"90"
"783"	"chr4,118782110,Olfr1337,0"	"90"
"784"	"chr4,118809370,Olfr1335,0"	"90"
"785"	"chr4,118832124,Olfr1333,0"	"90"
"786"	"chr9,19712249,Olfr857,1"	"90"
"787"	"chr4,118809370,Olfr1335,1"	"92"
"788"	"chr4,118832124,Olfr1333,1"	"92"
"789"	"chr4,118854568,Olfr1332-ps1,1"	"92"
"790"	"chr4,118868178,Olfr1331,1"	"92"
"791"	"chr4,118893356,Olfr1330,1"	"92"
"792"	"chr4,118916994,Olfr1329,1"	"92"
"793"	"chr6,42818220,Olfr450,0"	"92"
"794"	"chr1,173132712,Olfr1408,1"	"1"
"795"	"chr1,174099934,Olfr427,1"	"1"
"796"	"chr1,174117208,Olfr231,1"	"1"
"797"	"chr1,174134888,Olfr424,1"	"1"
"798"	"chr1,174152006,Olfr421-ps1,1"	"1"
"799"	"chr1,174158033,Olfr420,1"	"1"
"800"	"chr1,174250288,Olfr419,1"	"1"
"801"	"chr1,174429406,Olfr414,1"	"1"
"802"	"chr1,174448450,Olfr220,1"	"1"
"803"	"chr17,33174600,Olfr55,1"	"1"
"804"	"chr17,33197656,Olfr239,1"	"1"
"805"	"chr17,33268871,Olfr63,1"	"1"
"806"	"chr17,37086185,Olfr90,1"	"1"
"807"	"chr17,37094458,Olfr91,1"	"1"
"808"	"chr17,37115299,Olfr92,1"	"1"
"809"	"chr17,37155710,Olfr93,1"	"1"
"810"	"chr17,37169564,Olfr753-ps1,1"	"1"
"811"	"chr17,37197360,Olfr94,1"	"1"
"812"	"chr17,37210518,Olfr95,1"	"1"
"813"	"chr17,37223386,Olfr96,1"	"1"
"814"	"chr17,37234146,Olfr97,1"	"1"
"815"	"chr17,37250171,Olfr754-ps1,1"	"1"
"816"	"chr17,37263230,Olfr98,1"	"1"
"817"	"chr17,37277376,Olfr755-ps1,1"	"1"
"818"	"chr17,37281222,Olfr99,1"	"1"
"819"	"chr17,37285606,Olfr756-ps1,1"	"1"
"820"	"chr17,37300934,Olfr101,1"	"1"
"821"	"chr17,37313924,Olfr102,1"	"1"
"822"	"chr17,37337394,Olfr103,1"	"1"
"823"	"chr17,37361762,Olfr104-ps,1"	"1"
"824"	"chr17,37377040,Olfr757-ps1,1"	"1"
"825"	"chr17,37382620,Olfr105-ps,1"	"1"
"826"	"chr17,37387799,Olfr758-ps1,1"	"1"
"827"	"chr17,37393298,Olfr106-ps,1"	"1"
"828"	"chr17,37403442,Olfr107,1"	"1"
"829"	"chr17,37408121,Olfr759-ps1,1"	"1"
"830"	"chr17,37445998,Olfr108,1"	"1"
"831"	"chr17,37451719,Olfr760-ps1,1"	"1"
"832"	"chr17,37465282,Olfr109,1"	"1"
"833"	"chr17,37610273,Olfr115,1"	"1"
"834"	"chr17,37623843,Olfr116,1"	"1"
"835"	"chr17,37660691,Olfr117,1"	"1"
"836"	"chr17,37670182,Olfr118,1"	"1"
"837"	"chr17,37699656,Olfr119,1"	"1"
"838"	"chr17,37724584,Olfr120,1"	"1"
"839"	"chr17,37750938,Olfr121,1"	"1"
"840"	"chr17,37771064,Olfr122,1"	"1"
"841"	"chr17,37795951,Olfr123,1"	"1"
"842"	"chr17,37804252,Olfr124,1"	"1"
"843"	"chr17,37835720,Olfr125,1"	"1"
"844"	"chr17,37849732,Olfr126,1"	"1"
"845"	"chr17,37903344,Olfr127,1"	"1"
"846"	"chr17,37923653,Olfr128,1"	"1"
"847"	"chr17,37952536,Olfr761,1"	"1"
"848"	"chr17,38055414,Olfr129,1"	"1"
"849"	"chr17,38069080,Olfr130,1"	"1"
"850"	"chr17,38085172,Olfr131,1"	"1"
"851"	"chr17,38132196,Olfr132,1"	"1"
"852"	"chr17,38148253,Olfr133,1"	"1"
"853"	"chr17,38173900,Olfr134,1"	"1"
"854"	"chr17,38207643,Olfr135,1"	"1"
"855"	"chr17,38268722,Olfr138,1"	"1"
"856"	"chr17,38305548,Olfr137,1"	"1"
"857"	"chr17,38314165,Olfr762-ps1,1"	"1"
"858"	"chr17,38333188,Olfr136,1"	"1"
"859"	"chr11,49493283,Olfr1385,0"	"12"
"860"	"chr11,49512034,Olfr1384,0"	"12"
"861"	"chr14,52351169,Olfr1513,1"	"12"
"862"	"chr19,12230238,Olfr1432,1"	"12"
"863"	"chr19,12241190,Olfr262,1"	"12"
"864"	"chr19,12265710,Olfr235,1"	"12"
"865"	"chr19,12282740,Olfr1433,1"	"12"
"866"	"chr19,12298656,Olfr1436,1"	"12"
"867"	"chr19,12322154,Olfr1437,1"	"12"
"868"	"chr19,12394435,Olfr1440,1"	"12"
"869"	"chr19,12420394,Olfr1441,1"	"12"
"870"	"chr19,12673685,Olfr1442,1"	"12"
"871"	"chr19,12680978,Olfr1443,1"	"12"
"872"	"chr19,12884355,Olfr1445,1"	"12"
"873"	"chr19,12890887,Olfr1446,1"	"12"
"874"	"chr19,12901596,Olfr1447,1"	"12"
"875"	"chr19,13447468,Olfr1471,1"	"12"
"876"	"chr19,13454043,Olfr1472,1"	"12"
"877"	"chr19,13471444,Olfr1474,1"	"12"
"878"	"chr19,13479724,Olfr1475,1"	"12"
"879"	"chr19,13503369,Olfr1477,1"	"12"
"880"	"chr19,13619276,Olfr1487,1"	"12"
"881"	"chr19,13635643,Olfr1489,1"	"12"
"882"	"chr7,104084609,Olfr645,1"	"14"
"883"	"chr7,104106528,Olfr646,1"	"14"
"884"	"chr10,78849394,Olfr1356,1"	"15"
"885"	"chr10,78877828,Olfr1355,1"	"15"
"886"	"chr10,78916852,Olfr1354,1"	"15"
"887"	"chr10,78954502,Olfr8,1"	"15"
"888"	"chr10,78967324,Olfr1353,1"	"15"
"889"	"chr10,78984476,Olfr1352,1"	"15"
"890"	"chr10,79015625,Olfr1351,1"	"15"
"891"	"chr10,79032508,Olfr57,1"	"15"
"892"	"chr1,174099934,Olfr427,0"	"17"
"893"	"chr1,174117208,Olfr231,0"	"17"
"894"	"chr1,174134888,Olfr424,0"	"17"
"895"	"chr1,174152006,Olfr421-ps1,0"	"17"
"896"	"chr1,174158033,Olfr420,0"	"17"
"897"	"chr1,174250288,Olfr419,0"	"17"
"898"	"chr2,36323794,Olfr336-ps1,1"	"17"
"899"	"chr2,36336854,Olfr337-ps1,1"	"17"
"900"	"chr2,36787032,Olfr348,1"	"17"
"901"	"chr2,36792451,Olfr50,1"	"17"
"902"	"chr2,36814123,Olfr3,1"	"17"
"903"	"chr2,36844808,Olfr349-ps1,1"	"17"
"904"	"chr2,36848904,Olfr350,1"	"17"
"905"	"chr2,36860634,Olfr351,1"	"17"
"906"	"chr2,36870042,Olfr352,1"	"17"
"907"	"chr2,36891100,Olfr353,1"	"17"
"908"	"chr2,36910840,Olfr354,1"	"17"
"909"	"chr2,36928033,Olfr355,1"	"17"
"910"	"chr2,36937594,Olfr356,1"	"17"
"911"	"chr2,37067483,Olfr360,1"	"17"
"912"	"chr2,37197088,Olfr365,1"	"17"
"913"	"chr2,37216932,Olfr366,1"	"17"
"914"	"chr2,37269169,Olfr367-ps,1"	"17"
"915"	"chr2,88322744,Olfr1175-ps,1"	"17"
"916"	"chr2,88339360,Olfr1176,1"	"17"
"917"	"chr2,88344312,Olfr1177-ps,1"	"17"
"918"	"chr2,89387566,Olfr1235-ps1,1"	"17"
"919"	"chr2,89405822,Olfr1238,1"	"17"
"920"	"chr6,116512242,Olfr212,0"	"17"
"921"	"chr6,116541368,Olfr213,0"	"17"
"922"	"chr6,116557423,Olfr214,0"	"17"
"923"	"chr9,39572458,Olfr959,1"	"17"
"924"	"chr9,39612804,Olfr148,1"	"17"
"925"	"chr9,39622789,Olfr960,1"	"17"
"926"	"chr9,39647184,Olfr961,1"	"17"
"927"	"chr2,111232837,Olfr1275,1"	"19"
"928"	"chr2,111257772,Olfr1276,1"	"19"
"929"	"chr2,111269505,Olfr1277,1"	"19"
"930"	"chr2,111294511,Olfr1278,1"	"19"
"931"	"chr2,111304799,Olfr1279,1"	"19"
"932"	"chr2,111315939,Olfr1280,1"	"19"
"933"	"chr2,111328880,Olfr1281,1"	"19"
"934"	"chr2,111335618,Olfr1282,1"	"19"
"935"	"chr2,111368426,Olfr1283,1"	"19"
"936"	"chr2,111378366,Olfr1284,1"	"19"
"937"	"chr2,111407930,Olfr1285,1"	"19"
"938"	"chr2,111420615,Olfr1286,1"	"19"
"939"	"chr2,111449600,Olfr1287,1"	"19"
"940"	"chr2,111477048,Olfr1288,1"	"19"
"941"	"chr2,111484277,Olfr1289,1"	"19"
"942"	"chr2,111490678,Olfr1290,1"	"19"
"943"	"chr2,111500752,Olfr1291-ps1,1"	"19"
"944"	"chr2,111509042,Olfr1292-ps1,1"	"19"
"945"	"chr2,111527098,Olfr1293-ps,1"	"19"
"946"	"chr2,111536476,Olfr1294,1"	"19"
"947"	"chr2,111566722,Olfr1295,1"	"19"
"948"	"chr2,111593542,Olfr1296-ps1,1"	"19"
"949"	"chr2,111620852,Olfr1297,1"	"19"
"950"	"chr2,111646868,Olfr1298,1"	"19"
"951"	"chr2,111663616,Olfr1299,1"	"19"
"952"	"chr2,111848050,Olfr268-ps1,1"	"19"
"953"	"chr2,111872612,Olfr1305,1"	"19"
"954"	"chr2,111913043,Olfr1306,1"	"19"
"955"	"chr2,111946603,Olfr1307,1"	"19"
"956"	"chr2,111962114,Olfr1308,1"	"19"
"957"	"chr2,111982592,Olfr1309,1"	"19"
"958"	"chr2,112010042,Olfr1310,1"	"19"
"959"	"chr2,112022011,Olfr1311,1"	"19"
"960"	"chr2,112045272,Olfr1312,1"	"19"
"961"	"chr2,112073966,Olfr1313,1"	"19"
"962"	"chr2,112092230,Olfr1314,1"	"19"
"963"	"chr2,112112748,Olfr1315-ps1,1"	"19"
"964"	"chr2,112131312,Olfr1316,1"	"19"
"965"	"chr2,112140341,Olfr1317,1"	"19"
"966"	"chr2,85722334,Olfr1009,1"	"2"
"967"	"chr2,85932816,Olfr1027-ps1,1"	"2"
"968"	"chr2,85952264,Olfr1028,1"	"2"
"969"	"chr2,85981169,Olfr1029,1"	"2"
"970"	"chr2,85992032,Olfr1031,1"	"2"
"971"	"chr2,90253849,Olfr142,1"	"2"
"972"	"chr2,90265789,Olfr1271,1"	"2"
"973"	"chr2,90282110,Olfr1272,1"	"2"
"974"	"chr2,90294762,Olfr1273-ps,1"	"2"
"975"	"chr2,111663616,Olfr1299,1"	"2"
"976"	"chr7,6440282,Olfr1344,1"	"2"
"977"	"chr7,140336284,Olfr527,1"	"2"
"978"	"chr7,140353078,Olfr60,1"	"2"
"979"	"chr7,140374199,Olfr530,1"	"2"
"980"	"chr1,174099934,Olfr427,1"	"20"
"981"	"chr1,174250288,Olfr419,1"	"20"
"982"	"chr11,58502085,Olfr331,0"	"20"
"983"	"chr11,58531010,Olfr330,0"	"20"
"984"	"chr11,58543121,Olfr329-ps,0"	"20"
"985"	"chr11,58553242,Olfr328,0"	"20"
"986"	"chr11,58567556,Olfr224,0"	"20"
"987"	"chr11,58580048,Olfr325,0"	"20"
"988"	"chr11,58597938,Olfr324,0"	"20"
"989"	"chr11,58625558,Olfr323,0"	"20"
"990"	"chr11,58664088,Olfr179,0"	"20"
"991"	"chr11,58684338,Olfr320,0"	"20"
"992"	"chr6,42926259,Olfr446,1"	"20"
"993"	"chr6,42955984,Olfr444,1"	"20"
"994"	"chr10,78877828,Olfr1355,0"	"21"
"995"	"chr10,78916852,Olfr1354,0"	"21"
"996"	"chr10,78954502,Olfr8,0"	"21"
"997"	"chr10,78967324,Olfr1353,0"	"21"
"998"	"chr10,78984476,Olfr1352,0"	"21"
"999"	"chr10,79015625,Olfr1351,0"	"21"
"1000"	"chr10,79032508,Olfr57,0"	"21"
"1001"	"chr10,129331349,Olfr781,0"	"21"
"1002"	"chr10,129350497,Olfr782,0"	"21"
"1003"	"chr10,129387453,Olfr784,0"	"21"
"1004"	"chr10,129409836,Olfr785,0"	"21"
"1005"	"chr10,130163234,Olfr825,0"	"21"
"1006"	"chr10,130208726,Olfr827,0"	"21"
"1007"	"chr2,37197088,Olfr365,0"	"21"
"1008"	"chr2,37216932,Olfr366,0"	"21"
"1009"	"chr2,37269169,Olfr367-ps,0"	"21"
"1010"	"chr2,37332310,Olfr368,0"	"21"
"1011"	"chr2,111500752,Olfr1291-ps1,0"	"21"
"1012"	"chr2,111620852,Olfr1297,0"	"21"
"1013"	"chr2,111646868,Olfr1298,0"	"21"
"1014"	"chr2,111663616,Olfr1299,0"	"21"
"1015"	"chr2,111848050,Olfr268-ps1,0"	"21"
"1016"	"chr2,111872612,Olfr1305,0"	"21"
"1017"	"chr2,111913043,Olfr1306,0"	"21"
"1018"	"chr2,111946603,Olfr1307,0"	"21"
"1019"	"chr2,111962114,Olfr1308,0"	"21"
"1020"	"chr2,111982592,Olfr1309,0"	"21"
"1021"	"chr2,112010042,Olfr1310,0"	"21"
"1022"	"chr2,112022011,Olfr1311,0"	"21"
"1023"	"chr2,112112748,Olfr1315-ps1,0"	"21"
"1024"	"chr2,112131312,Olfr1316,0"	"21"
"1025"	"chr2,112140341,Olfr1317,0"	"21"
"1026"	"chr1,174250288,Olfr419,1"	"23"
"1027"	"chr2,36285480,Olfr334-ps1,0"	"23"
"1028"	"chr2,36302010,Olfr335-ps,0"	"23"
"1029"	"chr2,36323794,Olfr336-ps1,0"	"23"
"1030"	"chr2,37005749,Olfr358,0"	"23"
"1031"	"chr2,37019730,Olfr359-ps1,0"	"23"
"1032"	"chr1,173132712,Olfr1408,0"	"27"
"1033"	"chr1,174099934,Olfr427,0"	"27"
"1034"	"chr1,174117208,Olfr231,0"	"27"
"1035"	"chr1,174134888,Olfr424,0"	"27"
"1036"	"chr1,174152006,Olfr421-ps1,0"	"27"
"1037"	"chr1,174250288,Olfr419,0"	"27"
"1038"	"chr10,129311704,Olfr779,1"	"27"
"1039"	"chr10,129320900,Olfr780,1"	"27"
